trial,uuid,pred_task_id,gt_task_id,item_type,is_correct,demo_name,task_id,demos,ablation--model,ablation--n_tasks,ablation--is_same_site,ablation--is_interleave,ablation--is_concatenate,ablation--is_td,ablation--is_kf,ablation--is_act,ablation--is_include_sop,ablation--is_prompt_uuid,ablation--n_trials,ablation
0,41,499,499,state,True,64 @ 2023-12-27-00-12-03,64,"['64 @ 2023-12-27-00-12-03', '499 @ 2024-01-07-01-55-33', '695 @ 2024-01-07-18-39-12']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,42,499,499,state,True,64 @ 2023-12-27-00-12-03,64,"['64 @ 2023-12-27-00-12-03', '499 @ 2024-01-07-01-55-33', '695 @ 2024-01-07-18-39-12']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,43,499,499,state,True,64 @ 2023-12-27-00-12-03,64,"['64 @ 2023-12-27-00-12-03', '499 @ 2024-01-07-01-55-33', '695 @ 2024-01-07-18-39-12']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,44,499,499,state,True,64 @ 2023-12-27-00-12-03,64,"['64 @ 2023-12-27-00-12-03', '499 @ 2024-01-07-01-55-33', '695 @ 2024-01-07-18-39-12']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,45,499,499,state,True,64 @ 2023-12-27-00-12-03,64,"['64 @ 2023-12-27-00-12-03', '499 @ 2024-01-07-01-55-33', '695 @ 2024-01-07-18-39-12']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,46,499,499,state,True,64 @ 2023-12-27-00-12-03,64,"['64 @ 2023-12-27-00-12-03', '499 @ 2024-01-07-01-55-33', '695 @ 2024-01-07-18-39-12']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,47,499,499,state,True,64 @ 2023-12-27-00-12-03,64,"['64 @ 2023-12-27-00-12-03', '499 @ 2024-01-07-01-55-33', '695 @ 2024-01-07-18-39-12']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,48,499,499,state,True,64 @ 2023-12-27-00-12-03,64,"['64 @ 2023-12-27-00-12-03', '499 @ 2024-01-07-01-55-33', '695 @ 2024-01-07-18-39-12']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,49,499,499,state,True,64 @ 2023-12-27-00-12-03,64,"['64 @ 2023-12-27-00-12-03', '499 @ 2024-01-07-01-55-33', '695 @ 2024-01-07-18-39-12']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,50,499,499,state,True,64 @ 2023-12-27-00-12-03,64,"['64 @ 2023-12-27-00-12-03', '499 @ 2024-01-07-01-55-33', '695 @ 2024-01-07-18-39-12']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,51,499,499,state,True,64 @ 2023-12-27-00-12-03,64,"['64 @ 2023-12-27-00-12-03', '499 @ 2024-01-07-01-55-33', '695 @ 2024-01-07-18-39-12']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,0,14,14,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,1,14,14,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,2,14,14,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,3,14,14,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,4,14,14,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,5,14,14,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,6,345,345,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,7,345,345,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,8,345,345,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,9,345,345,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,10,345,345,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,11,345,345,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,12,345,345,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,13,345,345,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,14,107,107,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,15,107,107,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,16,107,107,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,17,107,107,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,18,107,107,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,19,107,107,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,20,107,107,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,21,107,107,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,22,107,107,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,23,107,107,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,24,107,107,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,25,107,107,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,26,107,107,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,27,107,107,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,28,107,107,state,True,14 @ 2023-12-25-17-33-45,14,"['14 @ 2023-12-25-17-33-45', '345 @ 2024-01-30-15-35-06', '107 @ 2024-01-08-18-48-26']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,0,3,3,state,True,115 @ 2024-01-13-05-34-10,115,"['115 @ 2024-01-13-05-34-10', '3 @ 2024-02-11-23-39-10', '457 @ 2023-12-28-09-01-06']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,1,3,3,state,True,115 @ 2024-01-13-05-34-10,115,"['115 @ 2024-01-13-05-34-10', '3 @ 2024-02-11-23-39-10', '457 @ 2023-12-28-09-01-06']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,2,3,3,state,True,115 @ 2024-01-13-05-34-10,115,"['115 @ 2024-01-13-05-34-10', '3 @ 2024-02-11-23-39-10', '457 @ 2023-12-28-09-01-06']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,3,3,3,state,True,115 @ 2024-01-13-05-34-10,115,"['115 @ 2024-01-13-05-34-10', '3 @ 2024-02-11-23-39-10', '457 @ 2023-12-28-09-01-06']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,4,3,3,state,True,115 @ 2024-01-13-05-34-10,115,"['115 @ 2024-01-13-05-34-10', '3 @ 2024-02-11-23-39-10', '457 @ 2023-12-28-09-01-06']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,5,3,3,state,True,115 @ 2024-01-13-05-34-10,115,"['115 @ 2024-01-13-05-34-10', '3 @ 2024-02-11-23-39-10', '457 @ 2023-12-28-09-01-06']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
0,6,3,3,state,True,115 @ 2024-01-13-05-34-10,115,"['115 @ 2024-01-13-05-34-10', '3 @ 2024-02-11-23-39-10', '457 @ 2023-12-28-09-01-06']",gemini-3-pro-preview,3,True,False,True,True,True,False,True,False,1,gemini-3-pro-preview--3--True--False--True--True--True--False--True--False--1
